Data set,Taxonomic group,Common name,Scientific name,Performance metric,Temp (C),Rate,Rate units,Error,Variant,Data type,Sample size,Mass,Mass source (if different),WO Metabolic rate (original units),WO metabolic rate SE (original units),WO Metabolic rate (W),WO Metabolic rate SE (W),Source,Notes,Treatment,,,,,,,,,
51,Insect,Rice weevil,Calandra Oryzae,Oxygen consumption,26,10.97,uL o2 per hour,1.0970000000000002,SE,Mean,15,,,,,6.1516712777777798E-5,6.1516712777777802E-6,Birch 1947,Table 3,12 day old larvae,,,,,,,,,
51,Insect,Rice weevil,Calandra Oryzae,Oxygen consumption,30,12.39,uL o2 per hour,1.2390000000000001,SE,Mean,15,,,,,6.9479678333333355E-5,6.9479678333333353E-6,Birch 1947,Table 3,12 day old larvae,,,,,,,,,
51,Insect,Rice weevil,Calandra Oryzae,Oxygen consumption,32,14.95,uL o2 per hour,1.4950000000000001,SE,Mean,15,,,,,8.383544722222224E-5,8.3835447222222247E-6,Birch 1947,Table 3,12 day old larvae,,,,,,,,,
51,Insect,Rice weevil,Calandra Oryzae,Oxygen consumption,34,14.95,uL o2 per hour,1.4950000000000001,SE,Mean,15,,,,,8.383544722222224E-5,8.3835447222222247E-6,Birch 1947,Table 3,12 day old larvae,,,,,,,,,
51,Insect,Rice weevil,Calandra Oryzae,Oxygen consumption,38,14.46,uL o2 per hour,1.4460000000000002,SE,Mean,15,,,,,8.1087663333333348E-5,8.1087663333333362E-6,Birch 1947,Table 3,12 day old larvae,,,,,,,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-1.9073770000000001,142.86167399999999,mg O2 kg-1 h-1,,,Raw data,,18-325 g,,24.500777091,,9.6175486508439708E-3,,Wohlschlag 1960,Figure 1,,,,,,,,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-1.9051020000000001,106.024687,mg O2 kg-1 h-1,,,Raw data,,171.5,,18.1832338205,,7.1376567056956382E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-1.9009910000000001,56.880513000000001,mg O2 kg-1 h-1,,,Raw data,,,,9.7550079795000002,,3.8292362517218085E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-1.9000010000000001,69.746075000000005,mg O2 kg-1 h-1,,,Raw data,,,,11.961451862500002,,4.6953549593567864E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-1.798314,69.714980999999995,mg O2 kg-1 h-1,,,Raw data,,,,11.9561192415,,4.693261689346878E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-1.6002959999999999,90.222137000000004,mg O2 kg-1 h-1,,,Raw data,,,,15.473096495500002,,6.0738178945082917E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-1.4973970000000001,72.584778,mg O2 kg-1 h-1,,,Raw data,,,,12.448289427000001,,4.8864584473909296E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-1.500405,80.995930000000001,mg O2 kg-1 h-1,,,Raw data,,,,13.890801995000002,,5.4527031322295213E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-1.499085,87.647847999999996,mg O2 kg-1 h-1,,,Raw data,,,,15.031605932,,5.9005149434394654E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-1.505798,90.581104999999994,mg O2 kg-1 h-1,,,Raw data,,,,15.534659507500001,,6.0979838734404445E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-1.4107890000000001,125.252942,mg O2 kg-1 h-1,,,Raw data,,,,21.480879553000001,,8.432116393556597E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-1.3020579999999999,123.557022,mg O2 kg-1 h-1,,,Raw data,,,,21.190029273000004,,8.3179458630619086E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-1.3057989999999999,98.797567999999998,mg O2 kg-1 h-1,,,Raw data,,,,16.943782912,,6.6511219574892097E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-1.301396,83.265152999999998,mg O2 kg-1 h-1,,,Raw data,,,,14.279973739500001,,5.6054688250220756E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-1.2066779999999999,73.291409999999999,mg O2 kg-1 h-1,,,Raw data,,,,12.569476815000002,,4.9340294120027769E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-1.1007359999999999,81.745380999999995,mg O2 kg-1 h-1,,,Raw data,,,,14.019332841500001,,5.5031567021206571E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-0.90172600000000003,72.713589999999996,mg O2 kg-1 h-1,,,Raw data,,,,12.470380685,,4.8951301620791705E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-0.91130199999999995,112.98836300000001,mg O2 kg-1 h-1,,,Raw data,,,,19.377504254500003,,7.6064562853415743E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-0.70223800000000003,57.583547000000003,mg O2 kg-1 h-1,,,Raw data,,,,9.8755783105000017,,3.8765649964360663E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-0.69904699999999997,60.296115999999998,mg O2 kg-1 h-1,,,Raw data,,,,10.340783894000001,,4.0591770546307025E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-0.70543100000000003,84.888852999999997,mg O2 kg-1 h-1,,,Raw data,,,,14.558438289500002,,5.7147774541816037E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-0.59732399999999997,93.237587000000005,mg O2 kg-1 h-1,,,Raw data,,,,15.990246170500003,,6.2768201152381669E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-0.61618200000000001,171.53358900000001,mg O2 kg-1 h-1,,,Raw data,,,,29.418010513500004,,1.1547762190308468E-2,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,-0.408993,186.268596,mg O2 kg-1 h-1,,,Raw data,,,,31.945064214000002,,1.2539733253821459E-2,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,0.58774300000000002,153.248648,mg O2 kg-1 h-1,,,Raw data,,,,26.282143132000002,,1.0316807066225911E-2,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,0.79423900000000003,77.420733999999996,mg O2 kg-1 h-1,,,Raw data,,,,13.277655881000001,,5.2120184160032307E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,1.2979799999999999,104.088399,mg O2 kg-1 h-1,,,Raw data,,,,17.851160428500002,,7.0073044319147416E-3,,Wohlschlag 1960,Figure 1,,,
52,Fish,,Trematomus bernacchii,Oxygen consumption,1.592001,82.939580000000007,mg O2 kg-1 h-1,,,Raw data,,,,14.224137970000003,,5.5835510210426745E-3,,Wohlschlag 1960,Figure 1,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
